framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	DWIDenoise_pre	DWIDenoise_post	DWIDenoise_change
0.34547649811999986	0.370722902	-0.01557353312	-0.5685283811	0.03537677228	0.001694117323	0.01489987411	65.08919983000001	sub-01_dwi.nii.gz	-0.0367094	0.902512	0.429097	1000.0	38.98552231754823	119.6546819508779	1.0	38.9864222381661	38.98552231754823	0.0739376005639939
0.6654688386749996	0.3672440302	0.4059204089	-0.6106784865	0.03800774738	0.0006443452439	0.01518604532	70.31295109999999	sub-01_dwi.nii.gz	-0.569516	0.303065	-0.76407	1000.0	39.726650243458536	119.6546819508779	1.0	39.73577783978175	39.726650243458536	0.0712582310380791
0.29520668361850017	0.3962307504	0.2769999394	-0.6170495851	0.03951191157	-7.464126247e-05	0.01558146253	70.5601387	sub-01_dwi.nii.gz	-0.282444	0.144905	0.948276	1000.0	39.49748667275804	119.6546819508779	1.0	39.5105893920068	39.49748667275804	0.0719815530197365
0.2160117411064998	0.4213515876	0.2907429795	-0.5922178224	0.04019242525	-0.0008380085346	0.0171839036	78.16965367	sub-01_dwi.nii.gz	0.720655	0.607664	-0.333767	1000.0	39.26902523471025	119.6546819508779	1.0	39.28380655647676	39.26902523471025	0.072310545256642
0.35983767108500003	0.4659560198	0.4535679754	-0.6330007534	0.04135043174	-0.0004091742449	0.01782956906	94.30044860000001	sub-01_dwi.nii.gz	0.266817	0.960137	0.0833406	1000.0	38.832026651500286	119.6546819508779	1.0	38.85870624291383	38.832026651500286	0.0724959697947172
0.484166672195	0.3678311224	0.6131598784	-0.6606748281	0.03934556246	0.001192430267	0.01819861121	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.63033045208596	119.6546819508779	1.0	119.62029212726758	119.63033045208596	0.0201623178409789
0.5401930970500001	0.2801306078	0.3510125154	-0.6904065433	0.03966302052	0.003517906182	0.0176292751	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.5494648421066	119.6546819508779	1.0	119.54241182149944	119.5494648421066	0.022082423275639
0.10371026229999993	0.272604774	0.304880018	-0.6962127009	0.04016471654	0.003301343182	0.01779593155	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.68190938299506	119.6546819508779	1.0	119.6723333864796	119.68190938299506	0.0222992227685317
0.11279531619999993	0.2679235088	0.2709504125	-0.6568707443	0.03986722603	0.003015271854	0.01768264361	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.55365387495392	119.6546819508779	1.0	119.5462926055839	119.55365387495392	0.0232664396005559
0.13569006134999995	0.2977581976	0.2420505004	-0.6701918789	0.03944141418	0.002210718347	0.01764032245	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.58041668244265	119.6546819508779	1.0	119.57159686791384	119.58041668244265	0.0232660344116605
0.12768634485000005	0.3340409882	0.2558412776	-0.6525788253	0.03935693204	0.001273705158	0.01781882159	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.6511078551153	119.6546819508779	1.0	119.64143326601474	119.6511078551153	0.022968632358566
0.1356001361199999	0.3166858724	0.3085785558	-0.6521104117	0.04026325047	0.0009383219876	0.01787790656	0.0	sub-01_dwi.nii.gz	0.0	0.0	0.0	0.0	119.67107351718904	119.6546819508779	1.0	119.6581732302296	119.67107351718904	0.0232612918599854
